nominal_lead_h,column,name,current,training_rows,finite_training_rows,missing_training_rows,minimum,maximum,status
13,124,gfs_seamless:Carreiro:forecastP3,0.0,10872,10872,0,0.0,42.900000000000006,within_univariate_range
13,125,gfs_seamless:Carreiro:forecastP6,0.0,10872,10872,0,0.0,55.7,within_univariate_range
13,126,gfs_seamless:Carreiro:forecastP9,0.0,10872,10872,0,0.0,71.6,within_univariate_range
13,127,gfs_seamless:Carreiro:forecastP12,0.0,10872,10872,0,0.0,88.8,within_univariate_range
13,128,gfs_seamless:Prata-Turvo:forecastP3,0.0,10872,10872,0,0.0,41.6,within_univariate_range
13,129,gfs_seamless:Prata-Turvo:forecastP6,0.0,10872,10872,0,0.0,56.8,within_univariate_range
13,130,gfs_seamless:Prata-Turvo:forecastP9,0.0,10872,10872,0,0.0,71.1,within_univariate_range
13,131,gfs_seamless:Prata-Turvo:forecastP12,0.0,10872,10872,0,0.0,76.89999999999999,within_univariate_range
13,132,gfs_seamless:Alto Antas:forecastP3,0.0,10872,10872,0,0.0,61.7,within_univariate_range
13,133,gfs_seamless:Alto Antas:forecastP6,0.0,10872,10872,0,0.0,74.9,within_univariate_range
13,134,gfs_seamless:Alto Antas:forecastP9,0.0,10872,10872,0,0.0,84.1,within_univariate_range
13,135,gfs_seamless:Alto Antas:forecastP12,0.0,10872,10872,0,0.0,84.8,within_univariate_range
13,136,gfs_seamless:Tainhas:forecastP3,0.0,10872,10872,0,0.0,63.2,within_univariate_range
13,137,gfs_seamless:Tainhas:forecastP6,0.0,10872,10872,0,0.0,71.2,within_univariate_range
13,138,gfs_seamless:Tainhas:forecastP9,0.0,10872,10872,0,0.0,83.2,within_univariate_range
13,139,gfs_seamless:Tainhas:forecastP12,0.0,10872,10872,0,0.0,86.1,within_univariate_range
13,140,ecmwf_ifs025:Baixo Antas:forecastP3,0.0,10872,10872,0,0.0,24.0,within_univariate_range
13,141,ecmwf_ifs025:Baixo Antas:forecastP6,0.0,10872,10872,0,0.0,42.0,within_univariate_range
13,142,ecmwf_ifs025:Baixo Antas:forecastP9,0.0,10872,10872,0,0.0,53.699999999999996,within_univariate_range
13,143,ecmwf_ifs025:Baixo Antas:forecastP12,0.0,10872,10872,0,0.0,68.69999999999999,within_univariate_range
13,144,ecmwf_ifs025:Carreiro:forecastP3,0.0,10872,10872,0,0.0,22.799999999999997,within_univariate_range
13,145,ecmwf_ifs025:Carreiro:forecastP6,0.0,10872,10872,0,0.0,43.8,within_univariate_range
13,146,ecmwf_ifs025:Carreiro:forecastP9,0.0,10872,10872,0,0.0,57.300000000000004,within_univariate_range
13,147,ecmwf_ifs025:Carreiro:forecastP12,0.0,10872,10872,0,0.0,69.9,within_univariate_range
13,148,ecmwf_ifs025:Prata-Turvo:forecastP3,0.0,10872,10872,0,0.0,29.400000000000002,within_univariate_range
13,149,ecmwf_ifs025:Prata-Turvo:forecastP6,0.0,10872,10872,0,0.0,48.6,within_univariate_range
13,150,ecmwf_ifs025:Prata-Turvo:forecastP9,0.0,10872,10872,0,0.0,73.2,within_univariate_range
13,151,ecmwf_ifs025:Prata-Turvo:forecastP12,0.0,10872,10872,0,0.0,86.7,within_univariate_range
13,152,ecmwf_ifs025:Alto Antas:forecastP3,0.0,10872,10872,0,0.0,19.799999999999997,within_univariate_range
13,153,ecmwf_ifs025:Alto Antas:forecastP6,0.0,10872,10872,0,0.0,30.6,within_univariate_range
13,154,ecmwf_ifs025:Alto Antas:forecastP9,0.0,10872,10872,0,0.0,44.699999999999996,within_univariate_range
13,155,ecmwf_ifs025:Alto Antas:forecastP12,0.0,10872,10872,0,0.0,52.2,within_univariate_range
13,156,ecmwf_ifs025:Tainhas:forecastP3,0.0,10872,10872,0,0.0,24.599999999999998,within_univariate_range
13,157,ecmwf_ifs025:Tainhas:forecastP6,0.0,10872,10872,0,0.0,41.7,within_univariate_range
13,158,ecmwf_ifs025:Tainhas:forecastP9,0.0,10872,10872,0,0.0,53.7,within_univariate_range
13,159,ecmwf_ifs025:Tainhas:forecastP12,0.0,10872,10872,0,0.0,65.1,within_univariate_range
13,160,icon_global:Baixo Antas:forecastP3,0.0,10872,10793,79,0.0,46.4,within_univariate_range
13,161,icon_global:Baixo Antas:forecastP6,0.0,10872,10790,82,0.0,51.7,within_univariate_range
13,162,icon_global:Baixo Antas:forecastP9,0.0,10872,10787,85,0.0,64.89999999999999,within_univariate_range
13,163,icon_global:Baixo Antas:forecastP12,0.0,10872,10784,88,0.0,77.79999999999998,within_univariate_range
13,164,icon_global:Carreiro:forecastP3,0.0,10872,10793,79,0.0,45.9,within_univariate_range
13,165,icon_global:Carreiro:forecastP6,0.0,10872,10790,82,0.0,65.80000000000001,within_univariate_range
13,166,icon_global:Carreiro:forecastP9,0.0,10872,10787,85,0.0,71.80000000000001,within_univariate_range
13,167,icon_global:Carreiro:forecastP12,0.0,10872,10784,88,0.0,77.4,within_univariate_range
13,168,icon_global:Prata-Turvo:forecastP3,0.0,10872,10793,79,0.0,40.0,within_univariate_range
13,169,icon_global:Prata-Turvo:forecastP6,0.0,10872,10790,82,0.0,55.099999999999994,within_univariate_range
13,170,icon_global:Prata-Turvo:forecastP9,0.0,10872,10787,85,0.0,58.199999999999996,within_univariate_range
13,171,icon_global:Prata-Turvo:forecastP12,0.0,10872,10784,88,0.0,60.400000000000006,within_univariate_range
13,172,icon_global:Alto Antas:forecastP3,0.0,10872,10793,79,0.0,38.8,within_univariate_range
13,173,icon_global:Alto Antas:forecastP6,0.0,10872,10790,82,0.0,55.599999999999994,within_univariate_range
13,174,icon_global:Alto Antas:forecastP9,0.0,10872,10787,85,0.0,63.7,within_univariate_range
13,175,icon_global:Alto Antas:forecastP12,0.0,10872,10784,88,0.0,69.69999999999999,within_univariate_range
13,176,icon_global:Tainhas:forecastP3,0.0,10872,10793,79,0.0,43.0,within_univariate_range
13,177,icon_global:Tainhas:forecastP6,0.0,10872,10790,82,0.0,59.9,within_univariate_range
13,178,icon_global:Tainhas:forecastP9,0.0,10872,10787,85,0.0,63.8,within_univariate_range
13,179,icon_global:Tainhas:forecastP12,0.0,10872,10784,88,0.0,73.6,within_univariate_range
14,0,86510000:H,17.86,10872,10872,0,0.81,15.31,above_training_max
14,1,86510000:dH0.5,0.5399999999999991,10872,10872,0,-0.379999999999999,1.0599999999999996,within_univariate_range
14,2,86510000:dH1,0.5399999999999991,10872,10872,0,-0.39999999999999947,1.08,within_univariate_range
14,3,86510000:dH2,0.5549999999999997,10872,10872,0,-0.3700000000000001,0.9950000000000001,within_univariate_range
14,4,86510000:dH4,0.5749999999999997,10872,10872,0,-0.3250000000000002,0.9274999999999998,within_univariate_range
14,5,86510000:dH8,0.6837499999999999,10872,10872,0,-0.3075000000000001,0.82,within_univariate_range
14,6,86472000:H,20.19,10872,10872,0,2.49,15.94,above_training_max
14,7,86472000:dH0.5,0.14000000000000057,10872,10872,0,-0.6799999999999997,1.379999999999999,within_univariate_range
14,8,86472000:dH1,0.240000000000002,10872,10872,0,-0.6400000000000006,1.2400000000000002,within_univariate_range
14,9,86472000:dH2,0.40500000000000114,10872,10872,0,-0.5400000000000003,1.1099999999999999,within_univariate_range
14,10,86472000:dH4,0.6325000000000003,10872,10872,0,-0.39250000000000007,0.875,within_univariate_range
14,11,86472000:dH8,0.7412500000000002,10872,10872,0,-0.2975000000000001,0.7512499999999999,within_univariate_range
14,12,86472600:H,16.52,10872,10872,0,1.1,13.36,above_training_max
14,13,86472600:dH0.5,0.5799999999999983,10872,10872,0,-0.4599999999999991,1.1799999999999997,within_univariate_range
14,14,86472600:dH1,0.6199999999999992,10872,10872,0,-0.4499999999999993,1.1199999999999997,within_univariate_range
14,15,86472600:dH2,0.6949999999999994,10872,10872,0,-0.4099999999999997,0.9349999999999998,within_univariate_range
14,16,86472600:dH4,0.7399999999999998,10872,10872,0,-0.3025,0.7350000000000001,above_training_max
14,17,86472600:dH8,0.6824999999999999,10872,10872,0,-0.24124999999999996,0.6699999999999999,above_training_max
14,18,86500000:H,4.1930000000000005,10872,10872,0,0.6,7.917999999999999,within_univariate_range
14,19,86500000:dH0.5,-0.12799999999999834,10872,10872,0,-1.42,2.3599999999999994,within_univariate_range
14,20,86500000:dH1,-0.13899999999999935,10872,10872,0,-0.8700000000000001,1.3860000000000001,within_univariate_range
14,21,86500000:dH2,-0.15049999999999963,10872,10872,0,-0.605,1.0565000000000002,within_univariate_range
14,22,86500000:dH4,-0.1499999999999999,10872,10872,0,-0.345,0.6527499999999999,within_univariate_range
14,23,86500000:dH8,-0.19874999999999987,10872,10872,0,-0.190125,0.45875000000000005,below_training_min
14,24,julho:Q06,4.352230174976605,10872,10872,0,0.09273681166560854,2.9733108475315086,above_training_max
14,25,julho:Q,11.60165,10872,10872,0,0.019,6.148,above_training_max
14,26,julho:I,11.35998,10872,10872,0,0.0,6.195,above_training_max
14,27,julho:dQ1,-0.06535720754392482,10872,10872,0,-0.4140417273808631,0.41879285426389345,within_univariate_range
14,28,julho:dQ2,0.07498224736076864,10872,10872,0,-0.21325133678655214,0.3337655907298394,within_univariate_range
14,29,julho:dQ4,0.16153811377979954,10872,10872,0,-0.10938639078412082,0.23257240411926003,within_univariate_range
14,30,julho:dQ8,0.2086970292468271,10872,10872,0,-0.06771036061987953,0.1719696243110594,above_training_max
14,31,monte:Q06,4.168742103385818,10872,10872,0,0.046439843790034595,2.9190073129260052,above_training_max
14,32,monte:Q,10.79796,10872,10872,0,0.006,5.962,above_training_max
14,33,monte:I,10.65629,10872,10872,0,0.0,5.97,above_training_max
14,34,monte:dQ1,-0.12681785620962227,10872,10872,0,-0.48474221983946675,0.3523021957686533,within_univariate_range
14,35,monte:dQ2,-0.09715393365660763,10872,10872,0,-0.24989492264228616,0.22600906566502732,within_univariate_range
14,36,monte:dQ4,-0.020488979901126525,10872,10872,0,-0.1046341700799688,0.17117075236796586,within_univariate_range
14,37,monte:dQ8,0.14118244464370072,10872,10872,0,-0.058709426001571946,0.14966588913001427,within_univariate_range
14,38,castro:Q06,3.3031042647715525,10872,10872,0,0.08365116420730187,2.3183542274418922,above_training_max
14,39,castro:Q,7.32606,10872,10872,0,0.016,4.061,above_training_max
14,40,castro:I,7.0003400000000005,10872,10872,0,0.001,4.105,above_training_max
14,41,castro:dQ1,-0.11329998367215799,10872,10872,0,-0.25747399961996087,0.2191084924735245,within_univariate_range
14,42,castro:dQ2,-0.11050579571626584,10872,10872,0,-0.1305422384563114,0.14313986561357062,within_univariate_range
14,43,castro:dQ4,-0.10261988510131526,10872,10872,0,-0.06571096584058289,0.12053050738453186,below_training_min
14,44,castro:dQ8,0.08969208188770195,10872,10872,0,-0.05991768005597145,0.12050576459435042,within_univariate_range
14,45,Baixo Antas:P1,0.7791907514450036,10872,10872,0,0.0,9.10578034682085,within_univariate_range
14,46,Baixo Antas:C1,0.9999999999999999,10872,10872,0,0.5115606936416185,0.9999999999999999,within_univariate_range
14,47,Baixo Antas:P3,1.8959537572254033,10872,10872,0,0.0,25.037283236994185,within_univariate_range
14,48,Baixo Antas:C3,0.9999999999999999,10872,10872,0,0.6197013487475916,0.9999999999999999,within_univariate_range
14,49,Baixo Antas:P6,3.48208092485546,10872,10872,0,0.0,46.753612716762916,within_univariate_range
14,50,Baixo Antas:C6,0.9999999999999999,10872,10872,0,0.6870183044315993,0.9999999999999999,within_univariate_range
14,51,Baixo Antas:P12,28.95895953757187,10872,10872,0,0.0,67.52947976878598,within_univariate_range
14,52,Baixo Antas:C12,0.9999999999999999,10872,10872,0,0.710019267822736,0.9999999999999999,within_univariate_range
14,53,Baixo Antas:P24,135.97687861271632,10872,10872,0,0.0,110.67341040462381,above_training_max
14,54,Baixo Antas:C24,0.9999999999999999,10872,10872,0,0.6198217726396917,0.9999999999999999,within_univariate_range
14,55,Baixo Antas:P48,147.33641618497043,10872,10866,6,0.0,163.29248554913298,within_univariate_range
14,56,Baixo Antas:C48,0.9999999999999999,10872,10872,0,0.30991088631984587,0.9999999999999999,within_univariate_range
14,57,Baixo Antas:P3lag3,1.5861271676300568,10872,10872,0,0.0,25.037283236994185,within_univariate_range
14,58,Baixo Antas:P3lag6,5.201734104046064,10872,10872,0,0.0,25.037283236994185,within_univariate_range
14,59,Baixo Antas:P3lag12,42.9705202312139,10872,10872,0,0.0,25.037283236994185,above_training_max
14,60,Carreiro:P1,0.019656786271432983,10872,10245,627,0.0,18.33510140405621,within_univariate_range
14,61,Carreiro:C1,1.0,10872,10872,0,0.08034321372854913,1.0,within_univariate_range
14,62,Carreiro:P3,0.07394695787828336,10872,10286,586,0.0,33.45132605304197,within_univariate_range
14,63,Carreiro:C3,1.0,10872,10872,0,0.10530421216848673,1.0,within_univariate_range
14,64,Carreiro:P6,0.4555382215287824,10872,10314,558,0.0,53.24430577223099,within_univariate_range
14,65,Carreiro:C6,0.9901196047841914,10872,10872,0,0.10647425897035881,1.0,within_univariate_range
14,66,Carreiro:P12,13.878003120124458,10872,10349,523,0.0,65.28876755070192,within_univariate_range
14,67,Carreiro:C12,0.9901196047841914,10872,10872,0,0.10705928237129486,1.0,within_univariate_range
14,68,Carreiro:P24,60.58346333853305,10872,10438,434,0.0,97.00106084243372,within_univariate_range
14,69,Carreiro:C24,0.9703588143525741,10872,10872,0,0.26433307332293293,0.999707488299532,within_univariate_range
14,70,Carreiro:P48,62.078627145085306,10872,10538,334,0.0,128.57691107644308,within_univariate_range
14,71,Carreiro:C48,0.9724063962558502,10872,10872,0,0.329319422776911,0.9998537441497661,within_univariate_range
14,72,Carreiro:P3lag3,0.3815912636504991,10872,10286,586,0.0,33.45132605304197,within_univariate_range
14,73,Carreiro:P3lag6,0.8614664586582447,10872,10288,584,0.0,33.45132605304197,within_univariate_range
14,74,Carreiro:P3lag12,28.861154446177714,10872,10291,581,0.0,33.45132605304197,within_univariate_range
14,75,Prata-Turvo:P1,5.042466240227422,10872,10871,1,0.0,15.556929637526679,within_univariate_range
14,76,Prata-Turvo:C1,0.9967128642501777,10872,10872,0,0.4924484719260838,1.0,within_univariate_range
14,77,Prata-Turvo:P3,5.242430703624629,10872,10872,0,0.0,30.815991471215344,within_univariate_range
14,78,Prata-Turvo:C3,0.9989042880833927,10872,10872,0,0.5614487088367687,1.0,within_univariate_range
14,79,Prata-Turvo:P6,7.013646055436857,10872,10872,0,0.0,46.76417910447755,within_univariate_range
14,80,Prata-Turvo:C6,0.9994521440416964,10872,10872,0,0.7114279791518597,1.0,within_univariate_range
14,81,Prata-Turvo:P12,34.95501066098042,10872,10872,0,0.0,70.27569296375269,within_univariate_range
14,82,Prata-Turvo:C12,0.9997260720208483,10872,10872,0,0.7505330490405118,1.0,within_univariate_range
14,83,Prata-Turvo:P24,67.40021321961585,10872,10872,0,0.0,103.15998578535903,within_univariate_range
14,84,Prata-Turvo:C24,0.9967535832741057,10872,10872,0,0.5486407249466949,1.0,within_univariate_range
14,85,Prata-Turvo:P48,75.34179104477555,10872,10865,7,0.0,138.77313432835817,within_univariate_range
14,86,Prata-Turvo:C48,0.9968220652688937,10872,10872,0,0.27432036247334746,1.0,within_univariate_range
14,87,Prata-Turvo:P3lag3,1.7712153518122273,10872,10872,0,0.0,30.815991471215344,within_univariate_range
14,88,Prata-Turvo:P3lag6,1.0850746268655245,10872,10872,0,0.0,30.815991471215344,within_univariate_range
14,89,Prata-Turvo:P3lag12,26.70383795309173,10872,10872,0,0.0,30.815991471215344,within_univariate_range
14,90,Alto Antas:P1,10.769707534379249,10872,10872,0,0.0,20.9462599263994,within_univariate_range
14,91,Alto Antas:C1,0.9989734650397055,10872,10872,0,0.5530796048808833,0.9989734650397055,within_univariate_range
14,92,Alto Antas:P3,27.152701917489807,10872,10872,0,0.0,53.40461359674613,within_univariate_range
14,93,Alto Antas:C3,0.9996578216799018,10872,10872,0,0.6038640325392213,0.9996578216799018,within_univariate_range
14,94,Alto Antas:P6,28.78489250435792,10872,10872,0,0.0,101.60650784427672,within_univariate_range
14,95,Alto Antas:C6,0.9998289108399508,10872,10872,0,0.618146749305959,0.9998289108399508,within_univariate_range
14,96,Alto Antas:P12,50.390935502614624,10872,10872,0,0.0,198.47762928529954,within_univariate_range
14,97,Alto Antas:C12,0.9880511976241204,10872,10872,0,0.5926181483633547,0.9999144554199755,within_univariate_range
14,98,Alto Antas:P24,110.11028471818696,10872,10870,2,0.0,395.54026728646176,within_univariate_range
14,99,Alto Antas:C24,0.9940255988120602,10872,10872,0,0.3641475401898121,0.9999572277099877,within_univariate_range
14,100,Alto Antas:P48,125.91307379430522,10872,10860,12,0.0,764.9127251597916,within_univariate_range
14,101,Alto Antas:C48,0.9910811705081025,10872,10872,0,0.18207377009490605,0.9999786138549939,within_univariate_range
14,102,Alto Antas:P3lag3,1.632190586868118,10872,10872,0,0.0,53.40461359674613,within_univariate_range
14,103,Alto Antas:P3lag6,5.563277164439213,10872,10872,0,0.0,53.40461359674613,within_univariate_range
14,104,Alto Antas:P3lag12,23.033585124927317,10872,10870,2,0.0,53.40461359674613,within_univariate_range
14,105,Tainhas:P1,7.3836065573769885,10872,10801,71,0.0,17.18415300546451,within_univariate_range
14,106,Tainhas:C1,1.0,10872,10872,0,0.15846994535519127,1.0,within_univariate_range
14,107,Tainhas:P3,26.929508196721144,10872,10866,6,0.0,23.19945355191257,above_training_max
14,108,Tainhas:C3,1.0,10872,10872,0,0.31079234972677594,1.0,within_univariate_range
14,109,Tainhas:P6,30.68469945355199,10872,10872,0,0.0,35.217486338798174,within_univariate_range
14,110,Tainhas:C6,1.0,10872,10872,0,0.5356329690346084,1.0,within_univariate_range
14,111,Tainhas:P12,54.71967213114668,10872,10872,0,0.0,47.16010928961751,above_training_max
14,112,Tainhas:C12,1.0,10872,10872,0,0.644808743169399,1.0,within_univariate_range
14,113,Tainhas:P24,151.28579234972563,10872,10870,2,0.0,75.20273224043741,above_training_max
14,114,Tainhas:C24,1.0,10872,10872,0,0.4194273679417122,1.0,within_univariate_range
14,115,Tainhas:P48,170.14426229508095,10872,10863,9,0.0,92.33934426229328,above_training_max
14,116,Tainhas:C48,1.0,10872,10872,0,0.2097136839708561,1.0,within_univariate_range
14,117,Tainhas:P3lag3,3.7551912568308485,10872,10866,6,0.0,34.51420765027345,within_univariate_range
14,118,Tainhas:P3lag6,5.007103825136224,10872,10866,6,0.0,33.35901639344284,within_univariate_range
14,119,Tainhas:P3lag12,57.71475409836038,10872,10866,6,0.0,34.51420765027345,above_training_max
14,120,gfs_seamless:Baixo Antas:forecastP3,0.0,10872,10872,0,0.0,55.0,within_univariate_range
14,121,gfs_seamless:Baixo Antas:forecastP6,0.0,10872,10872,0,0.0,70.6,within_univariate_range
